1525->,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0.125,0,0.125,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0.125,0,0.125,0,0,0,0,0,0,0.125,0,0,0,0,0.545454545
1567->,0,0,0,0.25,0,0.125,0,0,0,0.25,0.25,0.25,0.125,0.125,0,0,0,0,0,0,0,0.125,0,0,0,1,1,0.5,0.125,0,0.125,0,0.125,0,0.125,0.125,0,0.125,0.125,0.125,0.125,0.5,0.5,1,0.125,0.125,0.125,0,0.125,0.125,0.125,0,0.125,0.125,0.125,0,0,0.5,0.5,0.5,0.125,0,0.125,0,0,0.5
1594->,0,0,0.125,0,0,0,0.125,0,0,0,0,0,0,0,0,0.125,0,0,0.125,0,0,0,0.125,0,0,0,0,0.25,0,0,0,0,0.125,0,0.125,0.125,0,0,0.125,0,0,0,0,0.125,0,0,0,0,0.125,0,0.125,0,0,0,0.125,0,0,0,0,0.25,0,0,0,0,0,0.5
1689->,0.5,0.5,0,1,0.5,0.5,0,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.5,0.5,0.125,1,0,0.5,1,1,0,0.5,0.5,1,1,0.5,1,0.5,0.5,1,0.25,0.25,0,0.5,0.25,0.25,0,0.125,0.125,0.25,0.25,0.5,0.25,0.5,0.25,1,0.25,0.5,0,1,0.5,1,0,0.25,0.25,1,1,0.5,1,0.5,0.5,0.5,0,0.136363636
1759->,1,0.25,0.125,1,0.25,0.5,0.125,0.125,0.125,0,0,0.5,0.5,0.5,0,0,0.25,0.5,0.125,1,0.5,0.25,0.125,0.125,0.125,1,1,1,0.25,0.5,0,0,0.125,0.5,0.25,1,0.5,0.5,0.25,0.125,0.125,0,0,0.5,0.5,0.5,0,0,0.25,0.5,0.125,1,0.5,0.25,0.125,0.125,0.125,0.125,0.125,0.5,0.25,0.25,0,0.125,0,0
1824->,0,0.25,1,0.125,0.25,0.25,1,0.125,0.125,0.25,0.25,0.25,0.25,1,0.25,0.125,0.125,1,0.125,0.125,1,0.25,0.125,0,0,0.25,0.25,0.25,0.25,1,0.25,0.5,0,0.5,0.25,0.125,0.5,0.5,0.25,0,0,0.25,0.25,0.25,0.5,0.5,0.5,0.25,0.25,0.5,0,0.125,0.5,0.5,0,0,0,0.5,0.5,0.25,0.5,1,0.25,0.125,0,0.818181818
1855->,0.25,0.25,0.25,0.125,0.25,0,0.25,0,0,0.125,0.125,0.125,0,0.125,0.125,0.5,0.25,0.25,0.25,0.125,0.25,0,0.25,0,0,0,0,0.125,0,0,0.125,0.125,0.25,0.25,0.25,0.125,0.25,0,0.25,0.125,0.125,0.125,0.125,0.25,0,0.125,0.125,0.25,0.5,0.125,0.25,0.125,0.125,0,0.25,0,0,0,0,0.125,0,0.125,0.125,0,0,0
2069->,0.125,0.125,0.125,0.125,0.125,0.25,0.125,0.125,0.125,0,0,0,0.25,0.25,0.125,0.125,0.125,0.125,0.125,0,0.125,0.125,0.125,0.125,0.125,0,0,0,0.125,0.125,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.125,0.25,0.125,0.125,0.125,0.25,0.125,0.125,0.25,0.25,0.125,0.125,0.125,0.125,0.125,0,0.25,0.125,0.125,0.125,0,0.5
2355->,0.25,0.5,0,0,0.5,0.5,0,0,0,1,1,0.125,0.5,0.25,0.25,0.5,0.25,0.5,0,0,0.5,0.5,0,0,0,1,1,1,0.5,0.5,0.25,0.25,0.125,0.25,0,0,0.25,0.25,0,0,0,0.5,0.5,0.25,0.25,0.5,0.125,0.5,0.25,0.25,0,0.125,0.25,0.25,0,0,0,0.5,0.5,0.125,0.25,0.25,0.125,0.25,0,0.5
2913->,0,0,0.125,0,0,0.125,0.125,0,0,0.125,0.125,0,0.125,0.125,0.125,0.125,0.125,0,0,0,0,0,0,0,0,0.125,0.125,0.125,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.5
3014->,0.25,0.5,0,0,0.5,0.5,0,0,0,0,0,0,0.5,0.125,0,0.5,0.125,0.5,0,0,0.5,0.5,0,0,0,0,0,0,0.5,0.125,0,1,0.25,0.25,0,0,0.25,1,0,0,0,0,0,0,1,0.25,0,0.25,1,1,0,0,1,1,0,0,0,0,0,0,1,0.125,0.125,0.5,0,0.636363636
3021->,0.125,0.25,0.125,0,0.25,0.25,0.125,0,0,0,0,0.125,0.25,0.5,1,0,0.5,0.25,0,0,0.25,0.5,0,0,0,0,0,0.25,0.5,0.5,0,1,0,0.25,0.125,0,0.25,0.5,0.125,0,0,0,0,0.125,0.5,0.25,0.5,0.5,0.25,0.125,0,0,0.125,0.25,0,0,0,0,0,0.25,0.25,0.25,0,0.5,0,0.5
3093->,0.5,0.25,0.125,0,0.25,0.5,0.125,0.125,0.125,0.125,0.125,0.5,0.5,0.5,0,0,0.125,0.25,0.125,0.125,0.25,0.5,0.125,0.125,0.125,0,0,1,0.5,0.5,0,0,0.25,0.5,0.25,0.125,0.5,0.25,0.25,0.125,0.125,0,0,0.5,0.25,0.25,0,0,0.25,0.5,0.25,0.125,0.5,0.5,0.25,0.125,0.125,0,0,1,0.5,0.25,0,0,0,0.454545455
3187->,0.25,0.25,0.5,1,0.25,0.25,0.5,0.25,0.25,0.5,0.5,1,0.25,0.25,0.5,0.25,0.25,0.25,0.5,1,0.25,0.25,0.5,0.5,0.5,0.125,0.125,1,0.25,0.125,0.125,0.125,0.5,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.25,0.125,0.125,0.5,0.25,0.25,0.25,0.125,0.5,0.5,0.25,1,0.5,0.25,0.25,0.25,0.25,0.125,0.125,1,0.25,0.25,0.25,0.125,0,0.681818182
3359->,0,0,0.125,0.25,0,0,0.125,0.125,0.125,0.25,0.25,0.25,0,0,1,0.25,0,0,0.125,0.25,0,0.125,0.125,0.125,0.125,0.5,0.5,0.25,0.125,1,0.5,0.5,0,0.125,0,0.25,0.125,0.125,0,0.125,0.125,0.25,0.25,0.25,0.125,0.125,0.5,0.25,0,0.125,0.125,0.25,0.125,0.125,0.125,0.25,0.25,0.5,0.5,0.25,0.125,0.5,0.5,0.25,0,0.181818182
3625->,0,0.125,0,0.25,0.125,0,0,0.125,0.125,0.125,0.125,0.25,0,0.125,0.125,0.125,0,0,0.25,0.25,0,0,0.25,0.125,0.125,0.25,0.25,0.25,0,0.125,0,0.125,0,0.125,0.125,0.25,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.25,0.125,0.125,0.125,0.125,0,0.125,0.25,0.25,0.125,0.125,0.25,0.125,0.125,0.25,0.25,0.125,0.125,0.125,0.125,0.125,0,0.136363636
3626->,0.125,0,0.125,0.125,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0,0,0.125,0.25,0,0.125,0.125,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.25,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.5
3665->,0,0.125,0,0.25,0.125,0,0,0.125,0.125,0.25,0.25,0,0,0,0.5,0.5,0,0.125,0.25,0.125,0.125,0,0.25,0.25,0.25,0,0,0,0,0,0.5,1,0,0.125,0.125,0.25,0.125,0.125,0.125,0.25,0.25,0.5,0.5,0,0.125,0,1,0.25,0,0.125,0.25,0.125,0.125,0,0.25,0.5,0.5,0,0,0,0,0,0.25,0.5,0,0.5
3685->,1,0.125,0,0.125,0.125,0,0,0.125,0.125,0.5,0.5,0.125,0,0,0.5,0.125,1,0,0.25,0.25,0,0,0.25,0.25,0.25,0.125,0.125,1,0,0.125,0.25,0.125,1,0.125,0.125,0.125,0.125,0.125,0.125,0.25,0.25,0.25,0.25,0.125,0.125,0,0.25,0,1,0,0.25,0.5,0,0.125,0.25,0.5,0.5,0.125,0.125,0,0.125,0,0.25,0,0,0.318181818
3689->,0,0.125,0.25,0,0.125,0.5,0.25,0.5,0.5,0.125,0.125,0.125,0.5,0.25,0.5,0,0.25,0.25,0,0,0.25,0.5,0,1,1,0,0,0.5,0.5,0.25,0.5,0.125,0.125,0.25,0.5,0,0.25,1,0.5,0.25,0.25,0,0,0.125,1,0.125,0.25,0,0.25,0.5,0,0,0.5,0.25,0,0.5,0.5,0.5,0.5,0.25,0.25,0.125,0.25,0.125,0,0.545454545
3690->,0.125,0.5,0.5,0.125,0.5,0.25,0.5,0.5,0.5,0,0,0.25,0.25,0.25,0.25,0.5,0.25,0.5,1,0,0.5,0.25,1,0.5,0.5,0.125,0.125,0.25,0.25,0.25,0.25,0.5,0.25,1,0.25,0,1,0.125,0.25,0.25,0.25,0,0,0.25,0.125,0.5,0.25,0.25,0.5,0.25,0.5,0.5,0.25,0.125,0.5,0.25,0.25,0.125,0.125,0.5,0.125,0.5,0.25,0.25,0,0.590909091
3691->,0.5,0.25,0.5,0,0.25,0.25,0.5,0.25,0.25,0.5,0.5,0.5,0.25,0.5,0.5,1,0.5,0.25,0.5,0.125,0.25,0.25,0.5,0.25,0.25,0.5,0.5,0.5,0.25,0.5,0.25,0.5,1,0.125,0.25,0,0.125,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.125,0.5,0.25,0.125,0.25,0.125,0.125,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.125,0.5,0,0.318181818
3692->,0.25,0.25,0.25,0.5,0.25,0.5,0.25,0.5,0.5,1,1,0.125,0.5,0.25,0.5,1,0.25,0.25,0.25,0.5,0.25,0.5,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.125,0.5,0.25,0.25,0.5,0.25,0.25,0.125,0.125,0.5,0.5,0.125,0.25,0.5,0.5,0.25,0.125,0.5,0.25,0.25,0.5,0.25,0.25,0.125,0.125,0.5,0.5,0.25,0.25,0.5,0.5,0.25,0,0.045454545
3705->,0,0,0,0,0,0,0,0.125,0.125,0.5,0.5,0.25,0,0.125,0.125,0.5,0,0,0,0,0,0,0,0.5,0.5,1,1,0.25,0,0,0.5,0.125,0,0,0,0,0,0,0,0.125,0.125,0.5,0.5,0.5,0,0,1,0.25,0,0,0,0,0,0,0,0.25,0.25,1,1,0.5,0,0,0.25,0.125,0,0.5
3708->,0.125,0,0.125,0.125,0,0.125,0.125,0.5,0.5,0.125,0.125,0.25,0.125,0.5,0.125,0.125,0,0.25,0.25,0.125,0.25,0.25,0.25,0.125,0.125,1,1,0.25,0.25,0.25,0.125,0.125,0,0.125,0.125,0.25,0.125,0.25,0.125,0.25,0.25,0.125,0.125,0.25,0.25,0.25,0,0.125,0,0.25,0.5,0.125,0.25,0.5,0.5,0.125,0.125,0,0,0.5,0.5,0.25,0,0.125,0,0.5
3715->,0.5,0.25,0.5,0.5,0.25,0.5,0.5,1,1,0.125,0.125,0,0.5,0.5,1,0.25,0.5,0.25,0.5,0.5,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0,0.25,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.125,0.25,0.5,0.5,0.125,0.125,0,0.125,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.125,0.25,0.5,0.5,0.25,0.25,0,0.125,0.5,0.25,0.25,0,0.954545455
3729->,0,0.125,0.5,0.25,0.125,0.125,0.5,0.5,0.5,0.25,0.25,0,0.125,0.125,0.125,0.25,0,0.5,1,0.25,0.5,0.5,1,0.125,0.125,0.25,0.25,0,0.5,0.25,0.125,0.25,0,0.125,0.5,0.5,0.125,1,0.5,0.25,0.25,0.25,0.25,0,1,0.125,0.25,0.25,0,0.25,1,0.5,0.25,0.25,1,0.125,0.125,0.25,0.25,0.125,0.25,0.5,0.125,0.5,0,0.454545455
3730->,0.125,0.125,0.5,0.25,0.125,0.125,0.5,0.125,0.125,0.25,0.25,0.125,0.125,0.5,0.125,0.25,0.5,0.5,0.125,0.25,0.5,0.25,0.125,0.125,0.125,0.25,0.25,0.125,0.25,0.125,1,0.25,0.125,1,0.25,0.25,1,0.125,0.25,0.25,0.25,0.25,0.25,0.125,0.125,0.25,0.125,0.25,0.25,0.25,0.125,0.25,0.25,0.5,0.125,0.125,0.125,0.5,0.5,0.125,0.5,0.125,0,0.5,0,0.5
3736->,0,0.125,0.125,0,0.125,0,0.125,0.25,0.25,0.25,0.25,0.125,0,0.5,0.5,0.125,0,0,0.5,0,0,0.125,0.5,0.25,0.25,0.125,0.125,0,0.125,0.5,0.5,0.125,0,0,0.125,0,0,0,0.125,0.25,0.25,0.5,0.5,0.125,0,0.25,0.25,0.25,0,0.5,0.25,0,0.5,0.125,0.25,0.5,0.5,0.25,0.25,0.125,0.125,0.25,0.25,0.125,0,0.363636364
1666->,0.125,0,0.5,0,0,0.125,0.5,0.5,0.5,0.25,0.25,0.25,0.125,0.5,0.25,0.5,0.5,0,1,0,0,0.25,1,1,1,0.5,0.5,1,0.25,0.5,0.5,0.5,0.25,0,0.25,0,0,0,0.25,0.25,0.25,0.125,0.125,0.25,0,0.25,0.5,0.25,0.5,0.125,0.5,0,0.125,0.25,0.5,1,1,0.25,0.25,1,0.25,0.25,0.5,0.5,0.045454545,0.5
3023->,0.25,0.5,1,0,0.5,0.25,1,0.5,0.5,0.125,0.125,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0,1,0.5,0.25,0,0.25,0.25,0.5,0.5,0.25,0.25,0.25,0.25,0.5,0.5,0.25,0.5,0.5,0.25,0.125,0.5,0.25,0.25,0.125,0.125,0.5,0.125,0.5,0.25,0.25,0.25,0.25,0,0.5,0.25,0.5,0,0.125,0.125,0.5,0.5,0.5,0.5,0.5,0.25,0.25,0.045454545,0.590909091
3648->,0.125,0,0.25,0.25,0,0.125,0.25,0.125,0.125,0.25,0.25,0,0.125,0.125,0.125,0.125,0.25,0.25,0.25,0.25,0.25,0.125,0.25,0.25,0.25,0.25,0.25,0.125,0.125,0,0.125,0.125,0.125,0.125,0.25,0.5,0.125,0.125,0.25,0.125,0.125,0.25,0.25,0.125,0.125,0.125,0.125,0.125,0.5,0.25,0.25,0.5,0.25,0.125,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.045454545,0.636363636
3666->,0.125,0,0.125,0.25,0,0,0.125,0.5,0.5,0.5,0.5,0.125,0,0,0.25,0.5,0.125,0,0.25,0,0,0,0.25,0.5,0.5,1,1,0,0,0,0.25,0.5,0.125,0.125,0.25,0.5,0.125,0,0.25,1,1,0.25,0.25,0,0,0.125,0.125,0.25,0.125,0,0.5,0,0,0,0.5,0.25,0.25,0.5,0.5,0.5,0,0.125,0.125,0.25,0.045454545,0.590909091
3695->,0.25,0.25,0,0.25,0.25,0.125,0,0,0,0.125,0.125,0.25,0.125,0.125,0,0.125,0.25,0.25,0.125,0.5,0.25,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.125,0.5,0.25,0.125,0.25,0.25,0.125,0.125,0,0,0.125,0.125,0.125,0.125,0.125,0,0.125,0.5,0.125,0.125,0.5,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.25,0.125,0.125,0.125,0.125,0.045454545,0.5
3706->,0,0,0.125,0.5,0,0.125,0.125,0.125,0.125,0.5,0.5,0.25,0.125,0,0.125,0.125,0,0,0.5,1,0,0,0.5,0.5,0.5,0.125,0.125,0.25,0,0.25,0.25,0.125,0,0,0.125,0.5,0,0,0.125,1,1,0.25,0.25,0.25,0,0.125,0.125,0.25,0,0,0.25,1,0,0,0.25,0.25,0.25,0.125,0.125,0.25,0,0.25,0.5,0.125,0.045454545,0.454545455
3707->,0,0.125,0.125,0.5,0.125,0,0.125,0.125,0.125,0.125,0.125,0.25,0,0.125,0.5,0.125,0,0,0.5,0.125,0,0.25,0.5,0.25,0.25,0.125,0.125,0.25,0.25,0.25,0.125,1,0,0,1,0.25,0,0.125,1,0.125,0.125,0.25,0.25,0.25,0.125,0.25,0.25,0.125,0,0,0.25,0.125,0,0.25,0.25,0.5,0.5,0.125,0.125,0.5,0.25,0.5,0.125,0,0.045454545,0.5
3716->,0.25,0.5,1,0.125,0.5,0.5,1,1,1,0.25,0.25,0.25,0.5,0,0.25,0.25,0.25,0.25,0.5,0.5,0.25,0.5,0.5,0.5,0.5,0.25,0.25,0.25,0.5,0.125,0.5,0.25,0.25,0.125,0.5,0.125,0.125,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.5,0.125,0.25,0.25,0.25,0.125,0.5,0.25,0.125,0.5,0.5,0.25,0.25,0.25,0.25,0.5,0.5,0.125,0.5,0.25,0.045454545,0.818181818
3717->,0.5,0.5,1,0.25,0.5,0,1,0.25,0.25,0.25,0.25,0.25,0,0,0.125,0.25,0.25,0.5,0.5,0.25,0.5,0.125,0.5,0.5,0.5,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,0.5,0.25,0.25,0.5,0.125,0.25,0.25,0.25,0.25,0.25,0.25,0.125,0,0.125,0.125,0.125,0.5,0.25,0.25,0.5,0.125,0.25,0.5,0.5,0.25,0.25,0.25,0.125,0.125,0.125,0.25,0.045454545,0.454545455
3844->,1,0,1,0.125,0,0.5,1,0.125,0.125,0.25,0.25,0.125,0.5,0.5,0.125,0.125,1,0,0.125,0.25,0,0.25,0.125,1,1,0.25,0.25,0.125,0.25,1,0,0.125,1,0,1,0.125,0,1,1,0.125,0.125,0.25,0.25,0.25,1,0.25,0,0.125,1,0,0.125,0.25,0,0.5,0.125,0.25,0.25,0.25,0.25,0.125,0.5,0.25,0,0.125,0.045454545,0.5
3992->,0.5,0.25,0.25,0,0.25,0.25,0.25,0.5,0.5,0.25,0.25,0,0.25,0.25,0.25,0.25,0.125,0.25,0.5,0,0.25,0.25,0.5,0.25,0.25,0.125,0.125,0,0.25,0.25,0.25,0.125,0.25,0.25,0.25,0,0.25,0.25,0.25,0.5,0.5,0.25,0.25,0.125,0.25,0.5,0.5,0.5,0.125,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0.125,0.25,0.5,0.5,0.5,0.045454545,0.863636364
3995->,0.25,0.25,0.125,0,0.25,0.25,0.125,0,0,0,0,0,0.25,0.25,0,0,0.25,0.25,0.125,0,0.25,0.25,0.125,0.125,0.125,0,0,0,0.25,0.125,0.125,0.125,0.5,0.125,0.25,0,0.125,0.125,0.25,0,0,0,0,0,0.125,0.125,0.125,0,0.5,0.25,0.125,0.125,0.25,0.25,0.125,0.125,0.125,0,0,0,0.25,0.125,0.125,0,0.045454545,0.5
4010->,0,0,0.125,0.125,0,0,0.125,0,0,0,0,0.25,0,0,0.125,0.25,0,0,0.125,0.5,0,0,0.125,0,0,0.25,0.25,0.25,0,0,0.125,0.25,0,0,0.125,0.125,0,0,0.125,0,0,0.25,0.25,0.25,0,0,0.125,0.25,0,0,0.125,0.125,0,0,0.125,0,0,0.25,0.25,0.25,0,0,0.125,0.5,0.045454545,0.5
4058->,0,0.25,0.5,1,0.25,0.25,0.5,0.125,0.125,1,1,1,0.25,0.25,0.125,0.125,0.25,0.25,0.5,0.5,0.25,0.25,0.5,0.125,0.125,0.5,0.5,0.5,0.25,0.25,0.25,0.125,0.25,0.25,1,1,0.25,0.25,1,0.125,0.125,0.25,0.25,1,0.25,0.5,0.25,0.125,0.25,0.5,1,1,0.5,0.25,1,0.125,0.125,0.25,0.25,1,0.25,0.25,0.25,0.125,0.045454545,0.5
4270->,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0.125,0.125,0,0,0,0.125,0,0,0,0.125,0.125,0.125,0.125,0.125,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.045454545,0.454545455
4315->,0,0.125,0.5,0.25,0.125,0.125,0.5,0.125,0.125,0.25,0.25,0.125,0.125,0,0,0.125,0.125,0,0.25,0.25,0,0.125,0.25,0.125,0.125,0.25,0.25,0,0.125,0.125,0.125,0.125,0,0,0.25,0.25,0,0.125,0.25,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.25,0.5,0.125,0.125,0.25,0.125,0.125,0.25,0.25,0.125,0.125,0.125,0.125,0.125,0.045454545,0.772727273
4332->,0,0.125,0,0.5,0.125,0,0,0,0,0.25,0.25,0,0,0,0.25,0.25,0,0.125,0,0.25,0.125,0,0,0.125,0.125,0.25,0.25,0,0,0,0.5,0.5,0,0.125,0.125,0.25,0.125,0.125,0.125,0.125,0.125,0.25,0.25,0,0.125,0,0.5,0.125,0,0.125,0.125,0.25,0.125,0.125,0.125,0.25,0.25,0.5,0.5,0,0.125,0,1,0.25,0.045454545,0
4338->,0.125,0.5,0.25,0.25,0.5,0.125,0.25,0.25,0.25,0.125,0.125,0.25,0.125,0,0.125,0,0.25,0.25,0.25,0.5,0.25,0.125,0.25,0.25,0.25,0,0,0.25,0.125,0.125,0.125,0,0.25,0.25,0.25,0.25,0.25,0.125,0.25,0.125,0.125,0.125,0.125,0.25,0.125,0.125,0.125,0,0.25,0.25,0.5,0.5,0.25,0.125,0.5,0.25,0.25,0.125,0.125,0.25,0.125,0.125,0.125,0,0.045454545,0.545454545
4356->,0,0,0.25,0,0,0.25,0.25,0.25,0.25,0.5,0.5,0.125,0.25,0.5,0.5,0.25,0,0.125,0.25,0,0.125,0.5,0.25,0.5,0.5,0.125,0.125,0.125,0.5,0.25,0.5,0,0.125,0.125,0.25,0,0.125,0.5,0.25,0.125,0.125,0.25,0.25,0.125,0.5,0.125,0.25,0.5,0.125,0.25,0.5,0,0.25,1,0.5,0.25,0.25,0,0,0.125,1,0.125,0.25,0,0.045454545,0.545454545
4362->,0.25,0.25,0.125,0.25,0.25,0.125,0.125,0,0,0.125,0.125,0.25,0.125,0.125,0,0,0.25,0.25,0,0.25,0.25,0.125,0,0,0,0.125,0.125,0.25,0.125,0.125,0,0.125,0.25,0.125,0.125,0.25,0.125,0.125,0.125,0,0,0.125,0.125,0.25,0.125,0.125,0,0.125,0.5,0.25,0.125,0.25,0.25,0.125,0.125,0,0,0.125,0.125,0.125,0.125,0.125,0,0.125,0.045454545,0.363636364
4375->,0.125,0.125,0.125,0.25,0.125,0.125,0.125,0.5,0.5,0.125,0.125,0.25,0.125,0.25,0.25,0.125,0.125,0,0.125,0.125,0,0.125,0.125,0.5,0.5,0.125,0.125,0.25,0.125,0.5,0.125,0.125,0,0.125,0.25,0.5,0.125,0.125,0.25,0.25,0.25,0.125,0.125,0.25,0.125,0.125,0.5,0.125,0,0.125,0.125,0.25,0.125,0.25,0.125,0.25,0.25,0.125,0.125,0.25,0.25,0.25,0,0.125,0.045454545,0.409090909
